Platform,Nama Toko,Rating Produk,Produk Terjual,Kategori Seri,Kategori Varian,penyimpanan,Battery Health,Harga,Wilayah Toko,Link Pembelian
Tokopedia,diovan,5.0,9,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.699.000,Jakarta Selatan,https://www.tokopedia.com/diovan/iphone-15-128gb-like-new-1732259724488967314?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Kitar ID,4.8,80,iPhone 15 Series,iPhone 15,128GB,N/A,Rp10.600.000,Jakarta Selatan,https://www.tokopedia.com/kitar-id/secondhand-iphone-15-ex-ibox-beacukai-imei-permanen-garansi-12-bln-kualitas-teruji-resmi-fullset-128gb-256gb-512gb-1733304224791364831-1735488442806994143?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,ONE SHOP MOBILE BEC,5.0,16,iPhone 15 Series,iPhone 15,128GB,90,Rp9.960.000,Bandung,https://www.tokopedia.com/tmpbec/iphone-15-128-ibox-blue-second-bh-90-nominus-mulus-1732044789161166466?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,R.A.S i2phone,0.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp6.660.000,Kab. Majalengka,https://www.tokopedia.com/ras-i2phone/iphone-15-128-256-512-ibox-fullset-second-1733127426138736050?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,iZona ID,5.0,25,iPhone 15 Series,iPhone 15,128GB,85,Rp12.314.000,Bandung,https://www.tokopedia.com/izona-id/iphone-15-second-resmi-garansi-ibox-gdn-digimap-128gb-256gb-izona-1731620358783141412?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Hapemall.id,5.0,100,iPhone 15 Series,iPhone 15,128GB,N/A,Rp13.732.600,Surabaya,https://www.tokopedia.com/hapemallid/apple-iphone-15-128-gb-garansi-resmi-ibox-termurah-1736330952625784073?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Donstore23,5.0,4,iPhone 15 Series,iPhone 15,128GB,N/A,Rp4.160.000,Tangerang Selatan,https://www.tokopedia.com/archive-s7edgebagasrisky-1647799493/oppo-a39-bekas?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,JLAsnack,0.0,3,iPhone 15 Series,iPhone 15,64GB,N/A,Rp2.260.000,Kab. Tangerang,https://www.tokopedia.com/aminahcollectio/iphone-15-15promax-titanium-fe-5g-internal-4-64-1733134146071135769?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,bg venn,0.0,6,iPhone 15 Series,iPhone 15,128GB,N/A,Rp2.660.000,Kab. Pandeglang,https://www.tokopedia.com/bg-venn/iphone-15-garansi-resmi-ibox-berkualitas-1732585277394158676?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,QQ store168,5.0,13,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.600.000,Jakarta Barat,https://www.tokopedia.com/cris0880/iphone-15-all-operator-128gb-256gb-512gb-1733269763663823962?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,WahGadget,5.0,500,iPhone 15 Series,iPhone 15,128GB,N/A,Rp12.524.000,Jakarta Barat,https://www.tokopedia.com/wahgadget/apple-iphone-15-128gb-256gb-512gb-l-original-l-ibox-digimap-gdn-garansi-resmi-1-tahun-tokopedia-1731397555095897884?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Ameliastore22,5.0,10,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.900.000,Jakarta,https://www.tokopedia.com/ameliastore22/apple-iphone-15-second-128gb-1734193886452417741?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,DONI TREVEL,0.0,1,iPhone 15 Series,iPhone 15,256GB,N/A,Rp6.260.000,Kab. Semarang,https://www.tokopedia.com/doni-trevel/apple-iphone-15-256-gb-semua-operator-dengan-pilihan-warna-menarik-dan-kualitas-terbaik-1734406043027604680?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,JakartaCity01,0.0,3,iPhone 15 Series,iPhone 15,128GB,100,Rp6.860.000,Jakarta Timur,https://www.tokopedia.com/jakartacity01/iphone-15-128gb-ex-ibox-pink-fullset-nominus-garansi-on-1731706585179391056?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,N cellular_NEW,5.0,4,iPhone 15 Series,iPhone 15,128GB,85,Rp8.560.000,Bogor,https://www.tokopedia.com/ngadget-6/iphone-15-128-gb-ex-ponsel-canggih-dengan-kapasitas-128-gb-untuk-pengalaman-penggunaan-terbaik-1735905991598769663?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Calvin Gadget Store,0.0,1,iPhone 15 Series,iPhone 15,128GB,85,Rp8.910.000,Makassar,https://www.tokopedia.com/calvingadget/iphone-15-128gb-ex-ibox-black-pink-fullset-1733768252395324816?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Coach hana,5.0,3,iPhone 15 Series,iPhone 15,128GB,97,Rp8.560.000,Jakarta Timur,https://www.tokopedia.com/shasaacheck/iphone-15-256-second-original-97-1732451636193625811?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Veronika24,0.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp3.960.000,Kab. Bandung Barat,https://www.tokopedia.com/veronika24/iphone-15-second-bekas-preloved-1734663964494759049?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Monz Shoparts,5.0,2,iPhone 15 Series,iPhone 15,128GB,100,Rp8.110.000,Bandung,https://www.tokopedia.com/monz-shoparts/iphone-15-blue-128-fullset-1733820851583354627?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,LEANDRA CELL,0.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.960.000,Jakarta Utara,https://www.tokopedia.com/leandra-cell/iphone-15-ibox-128gb-komplit-mulus-masih-garansi-1732970434690058191?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,gendutsel2,0.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp9.960.000,Semarang,https://www.tokopedia.com/gendutsel2/iphone-15-128-resmi-5g-ibox-1731418898688870161?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Megacellmoka,5.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.360.000,Jakarta,https://www.tokopedia.com/megacellmoka/iphone-15-128gb-indonesia-all-ope-1735403782069847999?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Panda Jaya Gadget,5.0,25,iPhone 15 Series,iPhone 15,128GB,85,Rp8.159.000,Tangerang Selatan,https://www.tokopedia.com/panda-jaya-gadget/ibox-iphone-15-pro-pro-max-128gb-256gb-512gb-second-garansi-ibox-1733330116688840101?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,toko mom ayasha ario,5.0,5,iPhone 15 Series,iPhone 15,128GB,N/A,Rp9.960.000,Medan,https://www.tokopedia.com/toko-mom-ayasha-ario/iphone-15-128gb-warna-hijau-ex-ibox-1732565954076968691?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Kahlil Kahla Shop,5.0,3,iPhone 15 Series,iPhone 15,128GB,N/A,Rp9.310.000,Depok,https://www.tokopedia.com/abiyutoko/apple-iphone-15-128gb-ex-garansi-resmi-1731156624635365131?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,aboutcimss,4.0,4,iPhone 15 Series,iPhone 15,128GB,N/A,Rp5.460.000,Jakarta Barat,https://www.tokopedia.com/aboutcimss/iphone-15-128gb-inter-bypass-wifi-only-1731503393648051919?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,flystorebgr,5.0,5,iPhone 15 Series,iPhone 15,128GB,N/A,Rp7.960.000,Bogor,https://www.tokopedia.com/flystorebgr/iphone-15-128gb-256gb-fullset-nominus-garansi-apple-like-new-1730827858964612543?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,CILLIA IPHONE STORE,0.0,3,iPhone 15 Series,iPhone 15,128GB,N/A,Rp7.960.000,Kab. Bogor,https://www.tokopedia.com/cillia-iphone-store/iphone-15-basic-128gb-like-new-1731482626660075514?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,senamasaja,0.0,2,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.840.000,Kab. Bogor,https://www.tokopedia.com/senamasaja/iphone-15-128gb-pink-ibox-used-1732691464136394615?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,BetterSecondCell,5.0,7,iPhone 15 Series,iPhone 15,128GB,N/A,Rp11.359.000,Denpasar,https://www.tokopedia.com/bettersecond/iphone-15-second-128gb-256gb-512gb-fullset-original-garansi-resmi-ibox-beacukai-1733124793491489968?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Brave77_NEW,5.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp7.160.000,Jakarta Barat,https://www.tokopedia.com/brave77/apple-iphone-15-128-gb-resmi-ibox-tanpa-garansi-1735861396653311631?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,ZHARABA PHONE STORE,5.0,2,iPhone 15 Series,iPhone 15,128GB,N/A,Rp12.800.000,Kab. Wonosobo,https://www.tokopedia.com/zharaba-phone-store/iphone-15-new-128gb-no-repack-garansi-resmi-ibox-dan-gdn-100-ori-1733448036631742222?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Alstydip,0.0,4,iPhone 15 Series,iPhone 15,128GB,N/A,Rp10.960.000,Jakarta,https://www.tokopedia.com/alstydip/iphone-15-128gb-secondhand-like-new-ex-indo-beacukai-imei-permanen-resmi-fullset-1734466763873814402?extParam=ivf%3Dfalse%26keyword%3Diphone+15+second%26search_id%3D2026072218234840008B9A5380FC3DE1ZD%26src%3Dsearch
Tokopedia,Rbbt.x,0.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.460.000,Jakarta Selatan,https://www.tokopedia.com/rbbtx/apple-iphone-15-warna-pink-kapasitas-128-gb-smartphone-terbaru-dengan-desain-elegan-1736247380470170920?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,joskushop,0.0,9,iPhone 15 Series,iPhone 15,128GB,N/A,Rp12.989.000,Kab. Sidoarjo,https://www.tokopedia.com/pusathpemas/iphone-15-garansi-resmi-tam-1730881262981514973?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,GadgetPedia Official,5.0,250,iPhone 15 Series,iPhone 15,128GB,N/A,Rp12.649.000,Jakarta Barat,https://www.tokopedia.com/gadgetpedia/live-apple-iphone-15-128gb-garansi-resmi-brand-new-in-box-original-1730001255232472698-1735254996998784634?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,Putra Group,5.0,2000,iPhone 15 Series,iPhone 15,128GB,N/A,Rp14.999.000,Jakarta Pusat,https://www.tokopedia.com/putra-group/resmi-apple-iphone-15-128gb-256gb-512gb-black-blue-pink-yellow-green-1736629051734590464?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,arfan flaghsip,4.9,100,iPhone 15 Series,iPhone 15 Plus,128GB,85,Rp10.250.000,Jakarta Pusat,https://www.tokopedia.com/arfanflagship/iphone-15-ibox-resmi-128gb-256gb-iphone-15-plus-128gb-256gb-512gb-1732443376406988114?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,ALMMSTORE,5.0,1,iPhone 15 Series,iPhone 15 Pro,256GB,95,Rp7.500.000,Jakarta Utara,https://www.tokopedia.com/almstoree/iphone-15-pro-256gb-second-1736169730198046251?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,Cassia Gadget,5.0,1000,iPhone 15 Series,iPhone 15,128GB,N/A,Rp12.749.000,Tangerang,https://www.tokopedia.com/cassia-gadget/iphone-15-128gb-256gb-512gb-new-garansi-resmi-ibox-1th-1736208632265475654?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,Mobile Phone Shop BEC,5.0,60,iPhone 15 Series,iPhone 15,512GB,85,Rp11.510.000,Bandung,https://www.tokopedia.com/mobilephonebec/iphone-15-128-256-512-gb-1-tb-brand-new-in-box-ibox-resmi-pink-128-gb-2nd-ibox-e3773?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,HAKACELL,4.9,100,iPhone 15 Series,iPhone 15,128GB,N/A,Rp13.058.000,Bandung,https://www.tokopedia.com/hakacell/iphone-15-128-gb-garansi-resmi-ibox-apple-indonesia-black-c65e7?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,Fifimca,0.0,2,iPhone 15 Series,iPhone 15,256GB,N/A,Rp3.460.000,Jakarta Timur,https://www.tokopedia.com/fifimca/iphone-15-256gb-second-original-1734458600351106377?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,NUSANTARA SPACE,5.0,2000,iPhone 15 Series,iPhone 15,128GB,N/A,Rp12.625.000,Jakarta Barat,https://www.tokopedia.com/nusantara-space/iphone-15-garansi-resmi-indonesia-1731242054876497571-1736157464664180387?extParam=ivf%3Dtrue%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,MYTHIC CLIPS,0.0,1,iPhone 15 Series,iPhone 15,128GB,N/A,Rp8.260.000,Kab. Badung,https://www.tokopedia.com/mythic-clips/apple-iphone-15-basic-128-gb-ponsel-canggih-dengan-kapasitas-128-gb-untuk-penggunaan-sehari-hari-1735443006838114250?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,SAKA CELULLER,5.0,12,iPhone 15 Series,iPhone 15,128GB,N/A,Rp11.760.000,Semarang,https://www.tokopedia.com/sakaceluller/iphone-15-128gb-garansi-resmi-ibox-1730950179764667552?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,kennacell,0.0,1,iPhone 15 Series,iPhone 15,128GB,97,Rp8.959.999,Bandung,https://www.tokopedia.com/kennacell/iphone-15-128gb-garansi-inter-bh-97-1733393001955951898?extParam=ivf%3Dfalse%26keyword%3Diphone+15+bekas%26search_id%3D202607221836136FAA8040DA20EF150U7U%26src%3Dsearch
Tokopedia,Boboystore889 Shop,5.0,8,iPhone 15 Series,iPhone 15 Plus,128GB,90,Rp8.560.000,Jakarta Barat,https://www.tokopedia.com/boboystore889-shop/iphone-15-plus-128gb-256gb-512gb-second-fullset-1733502019514697450?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Gudanggadget.,5.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,90,Rp11.959.000,Tangerang Selatan,https://www.tokopedia.com/gudanggadget-1/iphone-15-plus-128gb-256gb-second-original-fullset-ex-ibox-imei-terdaftar-1734504197649696359?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,flystorebgr,0.0,4,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp8.460.000,Bogor,https://www.tokopedia.com/flystorebgr/iphone-15-plus-128gb-256gb-fullset-nominus-like-new-garansi-apple-1730838316635817407?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,BetterSecondCell,0.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp11.859.000,Denpasar,https://www.tokopedia.com/bettersecond/iphone-15-plus-second-128gb-256gb-512gb-fullset-original-garansi-resmi-ibox-beacukai-1733124831921800368?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Boboystore889 Shop,5.0,6,iPhone 15 Series,iPhone 15 Plus,128GB,90,Rp10.760.000,Jakarta Barat,https://www.tokopedia.com/boboystore889-shop/iphone-15-plus-128gb-256gb-512gb-second-imei-terdaftar-beacukai-sinyal-permanen-fullset-1735070905106204394-1735071038333945578?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Bandariphonesby,5.0,3,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp11.675.000,Surabaya,https://www.tokopedia.com/bandariphones/iphone-15-plus-128gb-fullset-ibox-bergaransi-1732738373566039747?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Etalase HP Bogor,5.0,6,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp11.420.212,Bogor,https://www.tokopedia.com/etalasehp/iphone-15-plus-ibox-256gb-128gb-second-garansi-resmi-1733603295515870545?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,joyphonestore.id,5.0,4,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp12.260.000,Bandung,https://www.tokopedia.com/joyphonestoreid/iphone-15-plus-128-black-second-ibox?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,ibray1,5.0,3,iPhone 15 Series,iPhone 15 Plus,128GB,82,Rp11.959.000,Bekasi,https://www.tokopedia.com/ibray1/iphone-15-plus-128gb-second-fullset-ori-garansi-2026-bh-98-mulus-1731100073977546553?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,ariepndega,0.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,95,Rp9.460.000,Jakarta Timur,https://www.tokopedia.com/ariepndega/iphone-15-plus-blue-128-gb-all-op-mulu-no-minus-bisa-cod-1733989205363688630?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,iphone sseler,0.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp12.460.000,Tangerang,https://www.tokopedia.com/iphone-sseler/iphone-15-plus-128-second-barang-mulus-99-1732483232823347086?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Nlgadget,0.0,3,iPhone 15 Series,iPhone 15 Plus,256GB,100,Rp13.260.000,Jakarta,https://www.tokopedia.com/nlgadget/iphone-15-plus-256gb-ibox-second-warna-black-1732653703182255972?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,bargii cell,5.0,6,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp13.210.000,Depok,https://www.tokopedia.com/bargii-cell/iphone-15-plus-128-second-ibox-1733652630347089466?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Sewaexca.id,5.0,3,iPhone 15 Series,iPhone 15 Plus,128GB,89,Rp11.960.000,Semarang,https://www.tokopedia.com/sewaexcaid/iphone-15-plus-resmi-sa-a-fullset-128gb?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Uwaisphone_NEW,0.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp10.160.000,Jakarta Timur,https://www.tokopedia.com/uwaisphone-351/iphone-15-plus-128-mulus-second-ibox-1732137685462582686?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Nlgadget,5.0,3,iPhone 15 Series,iPhone 15 Plus,128GB,100,Rp11.810.000,Jakarta,https://www.tokopedia.com/nlgadget/iphone-15-plus-128gb-ibox-second-super-likenew-1732607435538138980?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+second%26search_id%3D202607221843370A4D50320B95BF228JFJ%26src%3Dsearch
Tokopedia,Mobile Phone Shop BEC,4.9,40,iPhone 15 Series,iPhone 15 Plus,512GB,100,Rp12.350.000,Bandung,https://www.tokopedia.com/mobilephonebec/iphone-15-plus-128-256-512-gb-1-tb-brand-new-in-box-ibox-resmi-pink-128-gb-2nd-ibox-bab9b?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+bekas%26search_id%3D20260722185648C042F4DB68F2343A4QU1%26src%3Dsearch
Tokopedia,Mas agoeng cell,0.0,1,iPhone 15 Series,iPhone 15,256GB,N/A,Rp5.960.000,Kab. Badung,https://www.tokopedia.com/masagoeng/iphone-15-pm-256gb-wifi-only-1736108584773256518?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+bekas%26search_id%3D20260722185648C042F4DB68F2343A4QU1%26src%3Dsearch
Tokopedia,RelaxPonsel Medan,5.0,12,iPhone 15 Series,iPhone 15 Plus,256GB,84,Rp16.241.000,Medan,https://www.tokopedia.com/relaxponselmedan/iphone-15-pro-max-256gb-beacukai-setara-resmi-ibox-1731663055455945868?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+bekas%26search_id%3D20260722185648C042F4DB68F2343A4QU1%26src%3Dsearch
Tokopedia,Valldii,0.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp8.410.000,Tangerang,https://www.tokopedia.com/valldii/iphone-15-plus-128gb-garansi-ibox-1736248062626334039?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+bekas%26search_id%3D20260722185648C042F4DB68F2343A4QU1%26src%3Dsearch
Tokopedia,MELIYSA STORE,0.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp2.459.000,Kab. Lombok Tengah,https://www.tokopedia.com/meliysa-store/apple-iphone-15-plus-128-gb-warna-pink-1732648124782249886?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+bekas%26search_id%3D20260722185648C042F4DB68F2343A4QU1%26src%3Dsearch
Tokopedia,tsamaraazkastore,5.0,1,iPhone 15 Series,iPhone 15 Plus,128GB,N/A,Rp9.960.000,Kab. Tangerang,https://www.tokopedia.com/tsamaraazkastore/apple-iphone-15-plus-128-gb-1731305459385271603?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+bekas%26search_id%3D20260722185648C042F4DB68F2343A4QU1%26src%3Dsearch
Tokopedia,handfund.Id,5.0,4,iPhone 15 Series,iPhone 15,128GB,N/A,Rp12.559.000,Bekasi,https://www.tokopedia.com/handfundid/apple-iphone-15plus-128gb-new-garansi-resmi-apple-indonesia-black-bnib-segel-greenpeel-imei-terdaftar-toko-terpercaya-1733042870297003375?extParam=ivf%3Dfalse%26keyword%3Diphone+15+plus+bekas%26search_id%3D20260722185648C042F4DB68F2343A4QU1%26src%3Dsearch
